"id_top"	"id"	"name"	"wdegree"	"publications"	"rank_year_cited_pubmed_title"	"ids"
"75"	"au10157x_wey"	"Weyer, K"	"26"	"11"	"[[44,2011,322,21828024,""WHO guidelines for the programmatic management of drug-resis""],[7,2008,79,18753350,""Pyrazinamide resistance among South African multidrug-resist""],[4,2014,25,24384902,""Safety and availability of clofazimine in the treatment of m""],[7,2011,45,21799728,""Outcomes of Multi-Drug Resistant Tuberculosis MDR-TB among a""],[6,2009,31,19386854,""High Diversity of Mycobacterium tuberculosis Genotypes in So""],[7,2015,41,25261327,""Multidrug-resistant tuberculosis around the world: what prog""],[4,2013,44,23258774,""Xpert MTB/RIF for diagnosis of tuberculosis and drug-resista""],[6,2006,55,16776452,""Risk factors associated with default from multidrug-resistan""],[4,2005,197,15971391,""Speaking the same language: treatment outcome definitions fo""],[13,2001,127,11605880,""Determinants of drug-resistant tuberculosis: analysis of 11 ""],[2,1999,26,10423225,""Universal pattern of RpoB gene mutations among multidrug-res""]]"	"[""10.1183_09031936.00073611"",""10.1128_JCM.00973_08"",""10.1136_bmjopen_2013_004143"",""10.1371_journal.pone.0020436"",""10.1128_JCM.02167_08"",""10.1183_09031936.00101814"",""10.1183_09031936.00147912"",""pub-1824"",""pub-1867"",""pub-1992"",""pub-2040""]"
"24"	"au10081x_war"	"Warren, RM"	"160"	"22"	"[[2,2008,71,18173885,""Genotypic diversity of extensively drug-resistant tuberculos""],[10,2008,37,18305131,""Fluorometric assay for testing rifampin susceptibility of My""],[1,2009,35,19409848,""The clinical relevance of Mycobacterial pharmacogenetics""],[13,2011,38,21333101,""inhA promoter mutations: a gateway to extensively drug-resis""],[10,2015,4,25909847,""High Frequency of Resistance Lack of Clinical Benefit and Po""],[3,2015,22,26218737,""A Global Perspective on Pyrazinamide Resistance: Systematic ""],[13,2012,30,21839855,""Emergence and treatment of multidrug resistant MDR and exten""],[2,2013,95,23622714,""Emergence and Spread of Extensively and Totally Drug-Resista""],[7,2010,47,21110864,""The non-clonality of drug resistance in Beijing-genotype iso""],[2,2010,42,20674800,""Extensively Drug-resistant Tuberculosis: Epidemiology and Ma""],[17,2012,26,22170931,""Population Structure of Multi- and Extensively Drug-Resistan""],[2,2011,92,21512166,""Rifampicin Reduces Susceptibility to Ofloxacin in Rifampicin""],[2,2006,55,16848344,""Frequency and implications of pyrazinamide resistance in man""],[6,2002,15,12099732,""Molecular analysis of clinical isolates of Mycobacterium tub""],[8,2016,3,27450014,""Prevalence of pyrazinamide resistance across the spectrum of""],[7,2016,2,26860462,""The diagnostic accuracy of the MTBDRplus and MTBDRsl assays ""],[2,1999,82,10515823,""Transmission of a multidrug-resistant Mycobacterium tubercul""],[10,2010,69,20113557,""Emergence of Increased Resistance and Extensively Drug-Resis""],[14,2013,19,24058399,""Programmatically Selected Multidrug-Resistant Strains Drive ""],[8,2013,40,23554196,""Epidemic Spread of Multidrug-Resistant Tuberculosis in Johan""]]"	"[""pub-1723"",""10.1128_JCM.02343_07"",""10.1016_j.tube.2009.03.001"",""pub-1388"",""10.1371_journal.pone.0123655"",""10.1371_journal.pone.0133869"",""10.1016_j.meegid.2011.07.019"",""10.3201_eid1903.120246"",""10.1186_1471_2164_11_670"",""10.1016_j.idc.2010.05.001"",""10.1128_JCM.05832_11"",""10.1164_rccm.201011_1924OC"",""pub-1815"",""10.1053_jinf.2001.0992"",""10.1016_j.tube.2016.05.003"",""10.1038_srep17850"",""10.1086_315054"",""10.3201_eid02l0.090968"",""10.1371_journal.pone.0070919"",""10.1128_JCM.00200_13""]"
"24"	"au9841x_vic"	"Victor, TC"	"117"	"25"	"[[7,2016,2,27084817,""A performance evaluation of MTBDRplus version 2 for the diag""],[8,2015,8,26459537,""Predicting differential rifamycin resistance in clinical Myc""],[4,2008,71,18173885,""Genotypic diversity of extensively drug-resistant tuberculos""],[8,2008,37,18305131,""Fluorometric assay for testing rifampin susceptibility of My""],[6,2009,35,19409848,""The clinical relevance of Mycobacterial pharmacogenetics""],[7,2012,11,22236919,""High prevalence of drug resistance amongst HIV-exposed and -""],[7,2012,44,29070193,""False-positive rifampicin resistance on Xpert R MTB/RIF: cas""],[11,2011,38,21333101,""inhA promoter mutations: a gateway to extensively drug-resis""],[8,1999,82,10515823,""Transmission of a multidrug-resistant Mycobacterium tubercul""],[12,2001,135,11158121,""Analysis for a limited number of gene codons can predict dru""],[12,2004,23,15139475,""Identification of MDR-TB Beijing/W and other Mycobacterium t""],[8,2002,15,12099732,""Molecular analysis of clinical isolates of Mycobacterium tub""],[15,2012,26,22170931,""Population Structure of Multi- and Extensively Drug-Resistan""],[11,2013,19,24058399,""Programmatically Selected Multidrug-Resistant Strains Drive ""],[5,2013,16,24349518,""Alcohol Hospital Discharge and Socioeconomic Risk Factors fo""],[12,2013,95,23622714,""Emergence and Spread of Extensively and Totally Drug-Resista""],[6,2013,40,23554196,""Epidemic Spread of Multidrug-Resistant Tuberculosis in Johan""],[4,2015,18,26251830,""Novel katG mutations causing isoniazid resistance in clinica""],[12,2012,30,21839855,""Emergence and treatment of multidrug resistant MDR and exten""],[11,2010,69,20113557,""Emergence of Increased Resistance and Extensively Drug-Resis""]]"	"[""10.5588_ijtld.15.0788"",""10.5588_ijtld.14.0936"",""pub-1723"",""10.1128_JCM.02343_07"",""10.1016_j.tube.2009.03.001"",""10.5588_ijtld.10.0795"",""10.5588_ijtld.11.0395"",""pub-1388"",""10.1086_315054"",""10.1128_JCM.39.2.636_641.2001"",""pub-1917"",""10.1053_jinf.2001.0992"",""10.1128_JCM.05832_11"",""10.1371_journal.pone.0070919"",""10.1371_journal.pone.0083480"",""10.3201_eid1903.120246"",""10.1128_JCM.00200_13"",""10.1038_emi.2015.42"",""10.1016_j.meegid.2011.07.019"",""10.3201_eid02l0.090968""]"
"24"	"au2230x_dhe"	"Dheda, K"	"92"	"9"	"[[15,2010,105,20956708,""High Incidence of Hospital Admissions With Multidrug-Resista""],[1,2017,12,null,""The epidemiology pathogenesis transmission diagnosis and man""],[2,2017,13,null,""Effectiveness and safety of bedaquiline-containing regimens ""],[8,2016,2,26860462,""The diagnostic accuracy of the MTBDRplus and MTBDRsl assays ""],[2,2010,34,20545927,""Review of multidrug-resistant and extensively drug-resistant""],[3,2009,34,19925960,""Multidrug- and Extensively Drug-resistant Tuberculosis in Af""],[1,2010,42,20674800,""Extensively Drug-resistant Tuberculosis: Epidemiology and Ma""],[5,2013,70,23349933,""What is the Cost of Diagnosis and Management of Drug Resista""],[11,2015,4,25909847,""High Frequency of Resistance Lack of Clinical Benefit and Po""]]"	"[""10.7326_0003_4819_153_8_201010190_00008"",""10.1016_S2213_2600_17_30079_6"",""10.1183_13993003.00387_2017"",""10.1038_srep17850"",""10.1111_j.1365_3156.2010.02581.x"",""10.1016_j.ccm.2009.08.019"",""10.1016_j.idc.2010.05.001"",""10.1371_journal.pone.0054587"",""10.1371_journal.pone.0123655""]"
"24"	"au8309x_sch"	"Schaaf, HS"	"80"	"25"	"[[1,2016,2,27510254,""Surveillance provides insight into epidemiology and spectrum""],[6,2012,31,22583610,""The evolving epidemic of drug-resistant tuberculosis among c""],[1,2014,9,24902550,""Trends in childhood drug-resistant tuberculosis in South Afr""],[5,2012,11,22236919,""High prevalence of drug resistance amongst HIV-exposed and -""],[2,2010,35,20487603,""Management of drug-resistant tuberculosis""],[4,2014,32,24064441,""High treatment success in children treated for multidrug-res""],[4,2014,8,25084990,""Assessing the impact of multidrug-resistant tuberculosis in ""],[3,2012,25,22668907,""Aminoglycoside-induced hearing loss in HIV-positive and HIV-""],[54,2012,253,22952439,""Multidrug Resistant Pulmonary Tuberculosis Treatment Regimen""],[2,2007,35,18043453,""Failure of chemoprophylaxis with standard antituberculosis a""],[1,2007,16,18000589,""Drug-resistant tuberculosis in children""],[1,2009,34,19925960,""Multidrug- and Extensively Drug-resistant Tuberculosis in Af""],[6,2009,33,19144107,""A rapid method for detection of five known mutations associa""],[4,2017,1,28851285,""The impact of drug resistance on the risk of tuberculosis in""],[9,2015,3,26195507,""Pharmacokinetics and Safety of Ofloxacin in Children with Dr""],[7,2006,37,17167961,""An outbreak of drug-resistant tuberculosis caused by a Beiji""],[1,2003,65,14670781,""Culture confirmed multidrug resistant tuberculosis: diagnost""],[4,2012,6,22170512,""Multidrug-Resistant Tuberculosis of the Spine in Children-Ch""],[6,2013,28,22960077,""Hearing loss in children treated for multidrug-resistant tub""],[5,2013,10,23977834,""Risk factors for infection and disease in child contacts of ""]]"	"[""10.5588_ijtld.15.0051"",""10.5588_ijtld.11.0679"",""10.5588_ijtld.13.0069"",""10.5588_ijtld.10.0795"",""pub-1478"",""10.1136_thoraxjnl_2013_203900"",""10.1186_1471_2334_14_426"",""10.7196_SAMJ.4964"",""10.1371_journal.pmed.1001300"",""10.1097_INF.0b013e31814523e4"",""pub-1751"",""10.1016_j.ccm.2009.08.019"",""10.1186_1471_2350_10_2"",""10.1186_s12879_017_2668_2"",""10.1128_AAC.01404_15"",""pub-1791"",""10.1136_adc.88.12.1106"",""10.1093_tropej_fmr104"",""10.1016_j.jinf.2012.09.002"",""10.1186_1471_2334_13_392""]"
"24"	"au3190x_gro"	"Grobusch, MP"	"54"	"11"	"[[6,2014,13,24363208,""Treatment outcomes of multidrug-resistant tuberculosis patie""],[9,2014,10,25048802,""A Subset of Circulating Blood Mycobacteria-Specific CD4 T Ce""],[8,2013,1,23224098,""How Many Sputum Culture Results Do We Need To Monitor Multid""],[4,2010,42,20674800,""Extensively Drug-resistant Tuberculosis: Epidemiology and Ma""],[1,2010,13,20154624,""Drug-resistant and extensively drug-resistant tuberculosis i""],[2,2017,0,28779436,""Outcomes of multidrug-resistant tuberculosis in Zambia: a co""],[12,2015,3,null,""The Second Zambian National Tuberculosis Drug Resistance sur""],[9,2013,7,23243079,""Trends in Childhood Tuberculosis in Zambia: A Situation Anal""],[6,2013,5,23837531,""Factors influencing specialist care referral of multidrug- a""],[6,2016,5,27223622,""Programmatic Management of Drug-Resistant Tuberculosis: An U""],[24,2016,3,27352879,""Tuberculosis Treatment Outcome and Drug Resistance in Lambar""]]"	"[""10.1007_s15010_013_0572_2"",""10.1371_journal.pone.0102178"",""10.1128_JCM.02837_12"",""10.1016_j.idc.2010.05.001"",""10.1097_MCP.0b013e3283378680"",""10.1007_s15010_017_1054_8"",""10.1111_tmi.12581"",""10.1093_tropej_fms065"",""10.1186_1472_6963_13_268"",""10.1371_journal.pone.0155968"",""10.4269_ajtmh.15_0668""]"
"24"	"au8376x_sed"	"Seddon, JA"	"53"	"13"	"[[3,2016,2,26970156,""Treating children for drug-resistant tuberculosis in Tajikis""],[11,2017,0,29037291,""The devil we know: is the use of injectable agents for the t""],[7,2017,0,28633701,""Management of child MDR-TB contacts across countries in the ""],[1,2012,6,22170512,""Multidrug-Resistant Tuberculosis of the Spine in Children-Ch""],[1,2013,28,22960077,""Hearing loss in children treated for multidrug-resistant tub""],[1,2013,10,23977834,""Risk factors for infection and disease in child contacts of ""],[7,2017,1,28851285,""The impact of drug resistance on the risk of tuberculosis in""],[4,2015,9,26347391,""A systematic review and meta-analysis of the efficacy and sa""],[6,2015,3,26195507,""Pharmacokinetics and Safety of Ofloxacin in Children with Dr""],[4,2014,9,24902550,""Trends in childhood drug-resistant tuberculosis in South Afr""],[1,2012,31,22583610,""The evolving epidemic of drug-resistant tuberculosis among c""],[1,2014,32,24064441,""High treatment success in children treated for multidrug-res""],[2,2014,8,25084990,""Assessing the impact of multidrug-resistant tuberculosis in ""]]"	"[""10.5588_ijtld.15.0666"",""10.5588_ijtld.17.0468"",""10.5588_ijtld.16.0949"",""10.1093_tropej_fmr104"",""10.1016_j.jinf.2012.09.002"",""10.1186_1471_2334_13_392"",""10.1186_s12879_017_2668_2"",""10.1136_thoraxjnl_2015_207245"",""10.1128_AAC.01404_15"",""10.5588_ijtld.13.0069"",""10.5588_ijtld.11.0679"",""10.1136_thoraxjnl_2013_203900"",""10.1186_1471_2334_14_426""]"
"24"	"au9701x_van"	"van Helden, PD"	"52"	"19"	"[[9,2008,37,18305131,""Fluorometric assay for testing rifampin susceptibility of My""],[9,2009,35,19409848,""The clinical relevance of Mycobacterial pharmacogenetics""],[6,2016,3,27450014,""Prevalence of pyrazinamide resistance across the spectrum of""],[13,2013,19,24058399,""Programmatically Selected Multidrug-Resistant Strains Drive ""],[4,2013,16,24349518,""Alcohol Hospital Discharge and Socioeconomic Risk Factors fo""],[12,2017,12,null,""The epidemiology pathogenesis transmission diagnosis and man""],[6,2016,2,26860462,""The diagnostic accuracy of the MTBDRplus and MTBDRsl assays ""],[10,2011,92,21512166,""Rifampicin Reduces Susceptibility to Ofloxacin in Rifampicin""],[9,2015,4,25909847,""High Frequency of Resistance Lack of Clinical Benefit and Po""],[7,2015,22,26218737,""A Global Perspective on Pyrazinamide Resistance: Systematic ""],[11,2012,30,21839855,""Emergence and treatment of multidrug resistant MDR and exten""],[11,2001,135,11158121,""Analysis for a limited number of gene codons can predict dru""],[9,2010,69,20113557,""Emergence of Increased Resistance and Extensively Drug-Resis""],[9,2010,47,21110864,""The non-clonality of drug resistance in Beijing-genotype iso""],[16,2012,26,22170931,""Population Structure of Multi- and Extensively Drug-Resistan""],[10,2006,37,17167961,""An outbreak of drug-resistant tuberculosis caused by a Beiji""],[11,2004,23,15139475,""Identification of MDR-TB Beijing/W and other Mycobacterium t""],[7,2002,15,12099732,""Molecular analysis of clinical isolates of Mycobacterium tub""],[9,1999,82,10515823,""Transmission of a multidrug-resistant Mycobacterium tubercul""]]"	"[""10.1128_JCM.02343_07"",""10.1016_j.tube.2009.03.001"",""10.1016_j.tube.2016.05.003"",""10.1371_journal.pone.0070919"",""10.1371_journal.pone.0083480"",""10.1016_S2213_2600_17_30079_6"",""10.1038_srep17850"",""10.1164_rccm.201011_1924OC"",""10.1371_journal.pone.0123655"",""10.1371_journal.pone.0133869"",""10.1016_j.meegid.2011.07.019"",""10.1128_JCM.39.2.636_641.2001"",""10.3201_eid02l0.090968"",""10.1186_1471_2164_11_670"",""10.1128_JCM.05832_11"",""pub-1791"",""pub-1917"",""10.1053_jinf.2001.0992"",""10.1086_315054""]"
"24"	"au9714x_van"	"van Rie, A"	"48"	"7"	"[[1,2001,135,11158121,""Analysis for a limited number of gene codons can predict dru""],[1,1999,82,10515823,""Transmission of a multidrug-resistant Mycobacterium tubercul""],[16,2017,12,null,""The epidemiology pathogenesis transmission diagnosis and man""],[7,2016,3,27450014,""Prevalence of pyrazinamide resistance across the spectrum of""],[7,2014,5,24388081,""Prevalence and incidence of symmetrical symptomatic peripher""],[8,2015,22,26218737,""A Global Perspective on Pyrazinamide Resistance: Systematic ""],[1,2012,44,29070193,""False-positive rifampicin resistance on Xpert R MTB/RIF: cas""]]"	"[""10.1128_JCM.39.2.636_641.2001"",""10.1086_315054"",""10.1016_S2213_2600_17_30079_6"",""10.1016_j.tube.2016.05.003"",""10.7196_SAMJ.6455"",""10.1371_journal.pone.0133869"",""10.5588_ijtld.11.0395""]"
"24"	"au7951x_rod"	"Rodwell, TC"	"48"	"6"	"[[5,2017,1,28404672,""Increased Tuberculosis Patient Mortality Associated with Myc""],[11,2013,5,23678924,""Multidrug-Resistant Tuberculosis Among Patients in Baja Cali""],[3,2015,18,26251830,""Novel katG mutations causing isoniazid resistance in clinica""],[9,2013,7,23743315,""Social economic and psychological impacts of MDR-TB treatmen""],[11,2015,8,26459537,""Predicting differential rifamycin resistance in clinical Myc""],[10,2016,2,27084817,""A performance evaluation of MTBDRplus version 2 for the diag""]]"	"[""10.1128_JCM.00152_17"",""10.2105_AJPH.2012.301039"",""10.1038_emi.2015.42"",""10.5588_ijtld.12.0885.12.0480"",""10.5588_ijtld.14.0936"",""10.5588_ijtld.15.0788""]"
"24"	"au5878x_mar"	"Marais, BJ"	"46"	"13"	"[[8,2016,2,27044521,""Tuberculosis and HIV co-infection in Vietnam""],[7,2015,6,26467591,""Spatiotemporal evidence for cross-border spread of MDR-TB al""],[3,2012,31,22583610,""The evolving epidemic of drug-resistant tuberculosis among c""],[4,2009,35,19409848,""The clinical relevance of Mycobacterial pharmacogenetics""],[9,2015,9,26196504,""Multidrug-Resistant Tuberculosis in Patients for Whom First-""],[7,2013,7,23243079,""Trends in Childhood Tuberculosis in Zambia: A Situation Anal""],[15,2015,16,25809771,""Why healthcare workers are sick of TB""],[7,2016,3,27865397,""Transmission of multi-drug resistant tuberculosis in Mongoli""],[2,2011,55,21172673,""Management of multidrug-resistant tuberculosis in children: ""],[3,2017,0,28646952,""Drug-resistant tuberculosis - primary transmission and manag""],[3,2016,2,27044259,""Dilemma of managing asymptomatic children referred with cult""],[11,2013,143,23531391,""Tuberculosis 2013:5 Drug-resistant tuberculosis: time for vi""],[1,2013,40,23554196,""Epidemic Spread of Multidrug-Resistant Tuberculosis in Johan""]]"	"[""10.1016_j.ijid.2016.03.021"",""10.5588_ijtld.15.0361"",""10.5588_ijtld.11.0679"",""10.1016_j.tube.2009.03.001"",""10.3201_eid2108.141860"",""10.1093_tropej_fms065"",""10.1016_j.ijid.2014.12.003"",""10.1016_j.tube.2016.07.010"",""10.1016_j.prrv.2010.09.010"",""pub-0105"",""10.1136_archdischild_2015_310186"",""10.1016_S1473_3099_13_70030_6"",""10.1128_JCM.00200_13""]"
